#options: 1000x570 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=290 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:156 out:153 type:P dur:2 cpbdur:2 q:42.75 aq:29.51 tex:326 mv:86 misc:284 imb:4 pmb:11 smb:2253 d:s ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:42.97 aq:44.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:43.08 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:42.86 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:42.28 aq:31.64 tex:1224 mv:1147 misc:797 imb:242 pmb:78 smb:1948 d:s ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:42.51 aq:43.82 tex:35 mv:34 misc:275 imb:0 pmb:14 smb:2254 d:s ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:42.63 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:42.40 aq:45.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:42.24 aq:30.96 tex:2394 mv:1539 misc:859 imb:250 pmb:83 smb:1935 d:s ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:42.26 aq:28.90 tex:71 mv:350 misc:403 imb:15 pmb:91 smb:2162 d:s ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:42.27 aq:45.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:42.25 aq:30.29 tex:38 mv:129 misc:353 imb:1 pmb:97 smb:2170 d:- ref:0 ;
in:165 out:165 type:P dur:2 cpbdur:2 q:42.64 aq:34.74 tex:16203 mv:3261 misc:952 imb:674 pmb:90 smb:1504 d:s ref:0 ;
in:166 out:166 type:P dur:2 cpbdur:2 q:42.76 aq:34.04 tex:38137 mv:6370 misc:613 imb:1430 pmb:64 smb:774 d:s ref:0 ;
in:167 out:167 type:I dur:2 cpbdur:2 q:39.82 aq:28.16 tex:82186 mv:20239 misc:455 imb:2268 pmb:0 smb:0 d:s ref:;
in:168 out:168 type:P dur:2 cpbdur:2 q:43.18 aq:32.58 tex:64299 mv:6508 misc:937 imb:953 pmb:251 smb:1064 d:s ref:0 ;
in:170 out:169 type:P dur:2 cpbdur:2 q:43.27 aq:33.88 tex:8873 mv:3099 misc:1260 imb:352 pmb:274 smb:1642 d:s ref:0 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:43.23 aq:46.00 tex:8 mv:68 misc:308 imb:0 pmb:80 smb:2188 d:s ref:0 ;
in:174 out:171 type:P dur:2 cpbdur:2 q:43.11 aq:34.08 tex:3174 mv:1424 misc:954 imb:203 pmb:155 smb:1910 d:s ref:0 ;
in:172 out:172 type:B dur:2 cpbdur:2 q:43.19 aq:44.00 tex:21 mv:145 misc:346 imb:4 pmb:85 smb:2179 d:s ref:0 ;
in:171 out:173 type:b dur:2 cpbdur:2 q:43.23 aq:46.00 tex:11 mv:145 misc:332 imb:0 pmb:88 smb:2180 d:s ref:0 ;
in:173 out:174 type:b dur:2 cpbdur:2 q:43.15 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:178 out:175 type:P dur:2 cpbdur:2 q:42.77 aq:37.90 tex:213 mv:48 misc:251 imb:1 pmb:9 smb:2258 d:s ref:0 ;
in:176 out:176 type:B dur:2 cpbdur:2 q:42.94 aq:44.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:175 out:177 type:b dur:2 cpbdur:2 q:43.02 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:177 out:178 type:b dur:2 cpbdur:2 q:42.85 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:182 out:179 type:P dur:2 cpbdur:2 q:42.32 aq:28.21 tex:367 mv:52 misc:261 imb:3 pmb:9 smb:2256 d:s ref:0 ;
in:180 out:180 type:B dur:2 cpbdur:2 q:42.54 aq:43.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:179 out:181 type:b dur:2 cpbdur:2 q:42.66 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:181 out:182 type:b dur:2 cpbdur:2 q:42.43 aq:45.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:184 out:183 type:P dur:2 cpbdur:2 q:41.99 aq:28.50 tex:3153 mv:2106 misc:781 imb:146 pmb:154 smb:1968 d:s ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:42.16 aq:33.93 tex:39 mv:88 misc:329 imb:1 pmb:87 smb:2180 d:s ref:0 ;
in:187 out:185 type:P dur:2 cpbdur:2 q:42.80 aq:35.39 tex:83565 mv:7211 misc:760 imb:1319 pmb:111 smb:838 d:s ref:0 ;
in:185 out:186 type:B dur:2 cpbdur:2 q:42.26 aq:35.87 tex:5342 mv:2371 misc:1199 imb:68 pmb:431 smb:1769 d:s ref:0 ;
in:186 out:187 type:b dur:2 cpbdur:2 q:42.53 aq:44.85 tex:593 mv:343 misc:664 imb:4 pmb:171 smb:2093 d:- ref:0 ;
in:188 out:188 type:P dur:2 cpbdur:2 q:43.55 aq:33.52 tex:97643 mv:9129 misc:676 imb:1319 pmb:220 smb:729 d:s ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:43.67 aq:33.77 tex:31494 mv:3979 misc:1239 imb:492 pmb:285 smb:1491 d:s ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:43.61 aq:36.90 tex:1727 mv:1860 misc:853 imb:56 pmb:232 smb:1980 d:s ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:43.58 aq:35.74 tex:1061 mv:874 misc:729 imb:29 pmb:204 smb:2035 d:s ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:43.64 aq:40.43 tex:228 mv:800 misc:452 imb:39 pmb:70 smb:2159 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:43.42 aq:31.23 tex:480 mv:189 misc:403 imb:5 pmb:29 smb:2234 d:s ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:43.54 aq:44.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:43.60 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:43.48 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:43.07 aq:27.47 tex:118 mv:31 misc:219 imb:2 pmb:1 smb:2265 d:s ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:43.24 aq:44.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:43.33 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:43.15 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:42.66 aq:26.23 tex:356 mv:58 misc:266 imb:5 pmb:6 smb:2257 d:s ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:42.86 aq:44.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:42.96 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:42.76 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:206 out:205 type:P dur:2 cpbdur:2 q:42.97 aq:33.35 tex:7187 mv:3122 misc:1163 imb:262 pmb:239 smb:1767 d:s ref:0 ;
in:205 out:206 type:b dur:2 cpbdur:2 q:42.82 aq:35.25 tex:487 mv:369 misc:632 imb:7 pmb:190 smb:2071 d:s ref:0 ;
in:207 out:207 type:P dur:2 cpbdur:2 q:44.18 aq:34.23 tex:15122 mv:3012 misc:1034 imb:358 pmb:168 smb:1742 d:s ref:0 ;
in:209 out:208 type:P dur:2 cpbdur:2 q:44.31 aq:31.34 tex:77242 mv:7126 misc:552 imb:1467 pmb:137 smb:664 d:s ref:0 ;
in:208 out:209 type:b dur:2 cpbdur:2 q:44.25 aq:40.34 tex:3183 mv:2953 misc:1056 imb:252 pmb:278 smb:1738 d:s ref:0 ;
in:213 out:210 type:P dur:2 cpbdur:2 q:44.32 aq:33.91 tex:19256 mv:2129 misc:1127 imb:245 pmb:201 smb:1822 d:s ref:0 ;
in:211 out:211 type:B dur:2 cpbdur:2 q:44.32 aq:44.22 tex:98 mv:1038 misc:704 imb:7 pmb:210 smb:2051 d:s ref:0 ;
in:210 out:212 type:b dur:2 cpbdur:2 q:44.31 aq:35.02 tex:95 mv:582 misc:771 imb:24 pmb:212 smb:2032 d:s ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:44.32 aq:43.04 tex:34 mv:201 misc:453 imb:3 pmb:59 smb:2206 d:- ref:0 ;
in:217 out:214 type:P dur:2 cpbdur:2 q:44.21 aq:34.89 tex:258 mv:53 misc:265 imb:2 pmb:9 smb:2257 d:s ref:0 ;
in:215 out:215 type:B dur:2 cpbdur:2 q:44.27 aq:45.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:214 out:216 type:b dur:2 cpbdur:2 q:44.29 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:216 out:217 type:b dur:2 cpbdur:2 q:44.24 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:221 out:218 type:P dur:2 cpbdur:2 q:43.96 aq:29.66 tex:154 mv:35 misc:227 imb:3 pmb:2 smb:2263 d:s ref:0 ;
in:219 out:219 type:B dur:2 cpbdur:2 q:44.09 aq:45.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:218 out:220 type:b dur:2 cpbdur:2 q:44.15 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:44.02 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:225 out:222 type:P dur:2 cpbdur:2 q:43.66 aq:33.97 tex:1660 mv:1837 misc:839 imb:148 pmb:142 smb:1978 d:s ref:0 ;
in:223 out:223 type:B dur:2 cpbdur:2 q:43.81 aq:31.56 tex:57 mv:112 misc:375 imb:1 pmb:90 smb:2177 d:s ref:0 ;
in:222 out:224 type:b dur:2 cpbdur:2 q:43.89 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:224 out:225 type:b dur:2 cpbdur:2 q:43.73 aq:37.31 tex:100 mv:772 misc:696 imb:18 pmb:182 smb:2068 d:- ref:0 ;
in:226 out:226 type:P dur:2 cpbdur:2 q:43.95 aq:34.24 tex:4628 mv:1156 misc:592 imb:325 pmb:64 smb:1879 d:s ref:0 ;
in:227 out:227 type:P dur:2 cpbdur:2 q:44.16 aq:34.97 tex:62430 mv:6359 misc:659 imb:951 pmb:142 smb:1175 d:s ref:0 ;
in:231 out:228 type:P dur:2 cpbdur:2 q:44.33 aq:34.90 tex:89117 mv:5696 misc:755 imb:1068 pmb:106 smb:1094 d:s ref:0 ;
in:229 out:229 type:B dur:2 cpbdur:2 q:44.24 aq:40.75 tex:12129 mv:3895 misc:1128 imb:150 pmb:420 smb:1698 d:s ref:0 ;
in:228 out:230 type:b dur:2 cpbdur:2 q:44.20 aq:41.19 tex:147 mv:496 misc:773 imb:5 pmb:218 smb:2045 d:s ref:0 ;
in:230 out:231 type:b dur:2 cpbdur:2 q:44.29 aq:38.84 tex:1978 mv:2386 misc:1148 imb:35 pmb:391 smb:1842 d:- ref:0 ;
in:235 out:232 type:P dur:2 cpbdur:2 q:44.20 aq:38.41 tex:6849 mv:1915 misc:1092 imb:84 pmb:257 smb:1927 d:s ref:0 ;
in:233 out:233 type:B dur:2 cpbdur:2 q:44.26 aq:34.18 tex:51 mv:317 misc:712 imb:1 pmb:167 smb:2100 d:s ref:0 ;
in:232 out:234 type:b dur:2 cpbdur:2 q:44.30 aq:37.02 tex:42 mv:491 misc:579 imb:4 pmb:87 smb:2177 d:s ref:0 ;
in:234 out:235 type:b dur:2 cpbdur:2 q:44.23 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:239 out:236 type:P dur:2 cpbdur:2 q:43.94 aq:34.96 tex:185 mv:40 misc:263 imb:3 pmb:6 smb:2259 d:s ref:0 ;
in:237 out:237 type:B dur:2 cpbdur:2 q:44.07 aq:45.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:236 out:238 type:b dur:2 cpbdur:2 q:44.14 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:238 out:239 type:b dur:2 cpbdur:2 q:44.01 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:243 out:240 type:P dur:2 cpbdur:2 q:43.66 aq:32.03 tex:19 mv:9 misc:196 imb:1 pmb:0 smb:2267 d:s ref:0 ;
in:241 out:241 type:B dur:2 cpbdur:2 q:43.80 aq:45.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:240 out:242 type:b dur:2 cpbdur:2 q:43.87 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:242 out:243 type:b dur:2 cpbdur:2 q:43.73 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:246 out:244 type:P dur:2 cpbdur:2 q:43.20 aq:36.69 tex:36737 mv:5374 misc:753 imb:978 pmb:119 smb:1171 d:s ref:0 ;
in:244 out:245 type:B dur:2 cpbdur:2 q:43.51 aq:26.11 tex:131 mv:826 misc:995 imb:38 pmb:239 smb:1991 d:s ref:0 ;
in:245 out:246 type:b dur:2 cpbdur:2 q:43.35 aq:35.97 tex:1145 mv:2208 misc:911 imb:50 pmb:243 smb:1975 d:- ref:0 ;
in:247 out:247 type:P dur:2 cpbdur:2 q:44.23 aq:36.19 tex:33545 mv:5044 misc:763 imb:947 pmb:119 smb:1202 d:s ref:0 ;
in:251 out:248 type:P dur:2 cpbdur:2 q:44.42 aq:32.46 tex:61786 mv:4193 misc:853 imb:934 pmb:86 smb:1248 d:s ref:0 ;
in:249 out:249 type:B dur:2 cpbdur:2 q:44.33 aq:31.73 tex:344 mv:2063 misc:1169 imb:31 pmb:358 smb:1879 d:s ref:0 ;
in:248 out:250 type:b dur:2 cpbdur:2 q:44.28 aq:37.44 tex:3375 mv:2708 misc:1189 imb:91 pmb:424 smb:1753 d:s ref:0 ;
in:250 out:251 type:b dur:2 cpbdur:2 q:44.37 aq:37.64 tex:60 mv:537 misc:691 imb:7 pmb:151 smb:2110 d:- ref:0 ;
in:255 out:252 type:P dur:2 cpbdur:2 q:44.45 aq:36.84 tex:954 mv:1144 misc:886 imb:41 pmb:194 smb:2033 d:s ref:0 ;
in:253 out:253 type:B dur:2 cpbdur:2 q:44.44 aq:41.28 tex:28 mv:139 misc:385 imb:1 pmb:52 smb:2215 d:s ref:0 ;
in:252 out:254 type:b dur:2 cpbdur:2 q:44.43 aq:44.69 tex:20 mv:120 misc:276 imb:1 pmb:16 smb:2251 d:s ref:0 ;
in:254 out:255 type:b dur:2 cpbdur:2 q:44.44 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:259 out:256 type:P dur:2 cpbdur:2 q:44.19 aq:37.18 tex:48 mv:25 misc:231 imb:0 pmb:5 smb:2263 d:s ref:0 ;
in:257 out:257 type:B dur:2 cpbdur:2 q:44.32 aq:45.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:256 out:258 type:b dur:2 cpbdur:2 q:44.39 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:258 out:259 type:b dur:2 cpbdur:2 q:44.26 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:263 out:260 type:P dur:2 cpbdur:2 q:43.91 aq:36.00 tex:0 mv:0 misc:184 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:261 out:261 type:B dur:2 cpbdur:2 q:44.05 aq:45.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:260 out:262 type:b dur:2 cpbdur:2 q:44.12 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:262 out:263 type:b dur:2 cpbdur:2 q:43.98 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:267 out:264 type:P dur:2 cpbdur:2 q:43.94 aq:36.62 tex:23701 mv:3807 misc:796 imb:842 pmb:62 smb:1364 d:s ref:0 ;
in:265 out:265 type:B dur:2 cpbdur:2 q:43.93 aq:29.08 tex:126 mv:857 misc:801 imb:44 pmb:211 smb:2013 d:s ref:0 ;
in:264 out:266 type:b dur:2 cpbdur:2 q:43.92 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:43.94 aq:37.65 tex:314 mv:1670 misc:920 imb:15 pmb:304 smb:1949 d:- ref:0 ;
in:268 out:268 type:P dur:2 cpbdur:2 q:44.17 aq:36.46 tex:5981 mv:2620 misc:863 imb:291 pmb:99 smb:1878 d:s ref:0 ;
in:269 out:269 type:P dur:2 cpbdur:2 q:44.20 aq:35.38 tex:18144 mv:3456 misc:744 imb:814 pmb:63 smb:1391 d:s ref:0 ;
in:270 out:270 type:I dur:2 cpbdur:2 q:41.14 aq:26.85 tex:66748 mv:15099 misc:457 imb:2268 pmb:0 smb:0 d:s ref:;
in:272 out:271 type:P dur:2 cpbdur:2 q:44.44 aq:33.45 tex:11320 mv:2118 misc:826 imb:208 pmb:109 smb:1951 d:s ref:0 ;
in:271 out:272 type:b dur:2 cpbdur:2 q:44.44 aq:38.02 tex:91 mv:469 misc:688 imb:8 pmb:183 smb:2077 d:s ref:0 ;
in:273 out:273 type:P dur:2 cpbdur:2 q:44.41 aq:33.03 tex:5495 mv:2628 misc:917 imb:183 pmb:191 smb:1894 d:s ref:0 ;
in:277 out:274 type:P dur:2 cpbdur:2 q:44.35 aq:36.60 tex:1288 mv:1503 misc:817 imb:119 pmb:147 smb:2002 d:s ref:0 ;
in:275 out:275 type:B dur:2 cpbdur:2 q:44.38 aq:38.03 tex:64 mv:278 misc:698 imb:5 pmb:170 smb:2093 d:s ref:0 ;
in:274 out:276 type:b dur:2 cpbdur:2 q:44.40 aq:34.72 tex:40 mv:331 misc:461 imb:1 pmb:66 smb:2201 d:s ref:0 ;
in:276 out:277 type:b dur:2 cpbdur:2 q:44.37 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:281 out:278 type:P dur:2 cpbdur:2 q:44.06 aq:35.73 tex:619 mv:632 misc:709 imb:14 pmb:145 smb:2109 d:s ref:0 ;
in:279 out:279 type:B dur:2 cpbdur:2 q:44.21 aq:45.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:278 out:280 type:b dur:2 cpbdur:2 q:44.28 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:280 out:281 type:b dur:2 cpbdur:2 q:44.13 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:285 out:282 type:P dur:2 cpbdur:2 q:43.93 aq:26.83 tex:25 mv:18 misc:205 imb:2 pmb:0 smb:2266 d:s ref:0 ;
in:283 out:283 type:B dur:2 cpbdur:2 q:43.99 aq:45.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:282 out:284 type:b dur:2 cpbdur:2 q:44.03 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:284 out:285 type:b dur:2 cpbdur:2 q:43.96 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:289 out:286 type:P dur:2 cpbdur:2 q:43.63 aq:36.94 tex:26564 mv:3566 misc:766 imb:686 pmb:90 smb:1492 d:s ref:0 ;
in:287 out:287 type:B dur:2 cpbdur:2 q:43.78 aq:34.99 tex:51 mv:314 misc:643 imb:4 pmb:172 smb:2092 d:s ref:0 ;
in:286 out:288 type:b dur:2 cpbdur:2 q:43.85 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:288 out:289 type:b dur:2 cpbdur:2 q:43.70 aq:35.08 tex:509 mv:1375 misc:908 imb:14 pmb:335 smb:1919 d:- ref:0 ;
in:292 out:290 type:P dur:2 cpbdur:2 q:43.74 aq:31.81 tex:61325 mv:4845 misc:734 imb:935 pmb:112 smb:1221 d:s ref:0 ;
in:290 out:291 type:B dur:2 cpbdur:2 q:43.67 aq:36.53 tex:686 mv:1328 misc:930 imb:10 pmb:329 smb:1929 d:s ref:0 ;
in:291 out:292 type:b dur:2 cpbdur:2 q:43.70 aq:34.97 tex:145 mv:343 misc:792 imb:6 pmb:222 smb:2040 d:- ref:0 ;
in:293 out:293 type:P dur:2 cpbdur:2 q:43.72 aq:36.86 tex:3421 mv:1717 misc:974 imb:141 pmb:202 smb:1925 d:s ref:0 ;
in:297 out:294 type:P dur:2 cpbdur:2 q:43.69 aq:32.84 tex:1022 mv:1028 misc:814 imb:74 pmb:163 smb:2031 d:s ref:0 ;
in:295 out:295 type:B dur:2 cpbdur:2 q:43.70 aq:44.60 tex:89 mv:244 misc:523 imb:2 pmb:78 smb:2188 d:t ref:0 ;
in:294 out:296 type:b dur:2 cpbdur:2 q:43.71 aq:45.29 tex:68 mv:151 misc:309 imb:1 pmb:26 smb:2241 d:s ref:0 ;
in:296 out:297 type:b dur:2 cpbdur:2 q:43.70 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:301 out:298 type:P dur:2 cpbdur:2 q:43.44 aq:28.40 tex:180 mv:37 misc:223 imb:3 pmb:1 smb:2264 d:s ref:0 ;
in:299 out:299 type:B dur:2 cpbdur:2 q:43.56 aq:44.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:298 out:300 type:b dur:2 cpbdur:2 q:43.63 aq:47.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:300 out:301 type:b dur:2 cpbdur:2 q:43.50 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:305 out:302 type:P dur:2 cpbdur:2 q:43.14 aq:38.72 tex:2138 mv:1690 misc:876 imb:92 pmb:191 smb:1985 d:s ref:0 ;
in:303 out:303 type:B dur:2 cpbdur:2 q:43.29 aq:32.47 tex:106 mv:586 misc:740 imb:31 pmb:181 smb:2056 d:s ref:0 ;
in:302 out:304 type:b dur:2 cpbdur:2 q:43.37 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:304 out:305 type:b dur:2 cpbdur:2 q:43.22 aq:33.54 tex:86 mv:761 misc:809 imb:41 pmb:194 smb:2033 d:- ref:0 ;
in:309 out:306 type:P dur:2 cpbdur:2 q:43.02 aq:33.54 tex:34653 mv:5130 misc:713 imb:1151 pmb:90 smb:1027 d:s ref:0 ;
in:307 out:307 type:B dur:2 cpbdur:2 q:43.08 aq:39.38 tex:9855 mv:3063 misc:1266 imb:117 pmb:453 smb:1698 d:s ref:0 ;
in:306 out:308 type:b dur:2 cpbdur:2 q:43.11 aq:38.86 tex:8623 mv:3630 misc:1011 imb:149 pmb:455 smb:1664 d:s ref:0 ;
in:308 out:309 type:b dur:2 cpbdur:2 q:43.05 aq:31.59 tex:86 mv:407 misc:667 imb:11 pmb:183 smb:2074 d:- ref:0 ;
in:310 out:310 type:P dur:2 cpbdur:2 q:43.26 aq:32.53 tex:40577 mv:5239 misc:736 imb:869 pmb:140 smb:1259 d:s ref:0 ;
in:311 out:311 type:P dur:2 cpbdur:2 q:43.37 aq:31.92 tex:18119 mv:2723 misc:958 imb:353 pmb:158 smb:1757 d:s ref:0 ;
in:315 out:312 type:P dur:2 cpbdur:2 q:43.38 aq:35.08 tex:10965 mv:2365 misc:950 imb:209 pmb:170 smb:1889 d:s ref:0 ;
in:313 out:313 type:B dur:2 cpbdur:2 q:43.37 aq:38.00 tex:586 mv:1572 misc:722 imb:48 pmb:181 smb:2039 d:s ref:0 ;
in:312 out:314 type:b dur:2 cpbdur:2 q:43.37 aq:42.06 tex:140 mv:519 misc:789 imb:2 pmb:242 smb:2024 d:s ref:0 ;
in:314 out:315 type:b dur:2 cpbdur:2 q:43.37 aq:33.17 tex:40 mv:515 misc:429 imb:8 pmb:88 smb:2172 d:- ref:0 ;
in:319 out:316 type:P dur:2 cpbdur:2 q:43.15 aq:31.76 tex:71 mv:35 misc:230 imb:2 pmb:3 smb:2263 d:s ref:0 ;
in:317 out:317 type:B dur:2 cpbdur:2 q:43.26 aq:44.00 tex:0 mv:0 misc:192 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:316 out:318 type:b dur:2 cpbdur:2 q:43.32 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:s ref:0 ;
in:318 out:319 type:b dur:2 cpbdur:2 q:43.21 aq:46.00 tex:0 mv:0 misc:176 imb:0 pmb:0 smb:2268 d:- ref:0 ;
in:323 out:320 type:P dur:2 cpbdur:2 q:42.92 aq:35.00 tex:17 mv:15 misc:208 imb:0 pmb:2 smb:2266 d:s ref:0 ;
